ID,REGION,SUBREGION,COUNTRY,LOCATION,LAT,LON,REEF_SYSTEM,REEF_TYPE,REEF_NAME,WATER_DEPTH,ISLAND_NAME,PROTECTED,TOURISM,COUNTRY_CODE
9919,Asia,Southeast Asia,Philippines,Eastern Samar,11.0075,125.64117,Manicani Island,Fringing,Puno Islet,,Samar Island,0,0,PHL
9920,Asia,Southeast Asia,Philippines,Eastern Samar,11.01017,125.6955,Leyte Gulf,Fringing,Kagkokokok,,Samar Island,0,0,PHL
9921,Asia,Southeast Asia,Philippines,Eastern Samar,11,125.68333,Leyte Gulf,Fringing,Bacabok,,Samar Island,0,0,PHL
8363,Asia,Southeast Asia,Philippines,Eastern Samar,11.08333,125.4,Samar,Fringing,Cablagan,,Samar Island,0,0,PHL
9923,Asia,Southeast Asia,Philippines,Eastern Samar,11.23333,125.56667,Eastern Samar,Fringing,Matarinao Bay,,Samar Island,0,0,PHL
9924,Asia,Southeast Asia,Philippines,Eastern Samar,11.235,125.5775,Matarinao Bay,Fringing,Diyo,,Samar Island,0,0,PHL
9925,Asia,Southeast Asia,Philippines,Eastern Samar,11.23333,125.58333,Matarinao Bay,Fringing,Matarinao Point,,Samar Island,0,0,PHL
9926,Asia,Southeast Asia,Philippines,Eastern Samar,11.2,125.60833,Matarinao Bay,Fringing,Sise Island,,Samar Island,0,0,PHL
9927,Asia,Southeast Asia,Philippines,Eastern Samar,11.23,125.56017,Matarinao Bay,Fringing,Minalongon,,Samar Island,0,0,PHL
9928,Asia,Southeast Asia,Philippines,Eastern Samar,11.15,125.56667,Matarinao Bay,Fringing,Minagcong,,Samar Island,0,0,PHL
9929,Asia,Southeast Asia,Philippines,Eastern Samar,11.25,125.55,Matarinao Bay,Fringing,Anahao,,Samar Island,0,0,PHL
9930,Asia,Southeast Asia,Philippines,Eastern Samar,11.6,125.43333,Eastern Samar,Fringing,Borongan,,Samar Island,0,0,PHL
9931,Asia,Southeast Asia,Philippines,Eastern Samar,11.665,125.47617,Borongan,Fringing,Maria Point ( Punta Maria ),,Samar Island,0,0,PHL
9932,Asia,Southeast Asia,Philippines,Eastern Samar,11.59533,125.47233,Borongan,Fringing,Lalawigan Point,,Samar Island,0,0,PHL
9933,Asia,Southeast Asia,Philippines,Eastern Samar,11.65833,125.47333,Borongan,Fringing,Monbon Island,,Samar Island,0,0,PHL
9934,Asia,Southeast Asia,Philippines,Eastern Samar,11.475,125.51667,Maydolong,Fringing,Lunod,,Samar Island,0,0,PHL
9935,Asia,Southeast Asia,Philippines,Eastern Samar,11.66667,125.465,Borongan,Fringing,Pamulotan Island,,Samar Island,0,0,PHL
9936,Asia,Southeast Asia,Philippines,Eastern Samar,11.49,125.515,Maydolong,Fringing,Maybocog,,Samar Island,0,0,PHL
9937,Asia,Southeast Asia,Philippines,Eastern Samar,11.51667,125.5,Eastern Samar,Fringing,Maydolong,,Samar Island,0,0,PHL
9938,Asia,Southeast Asia,Philippines,Eastern Samar,11.6,125.5,Maydolong,Fringing,Divinubo Island,,Samar Island,0,0,PHL
9939,Asia,Southeast Asia,Philippines,Eastern Samar,11.5,125.51667,Maydolong,Fringing,Maydolong Islands ( Maiduun Islands ),,Samar Island,0,0,PHL
9940,Asia,Southeast Asia,Philippines,Eastern Samar,11.5,125.5,Maydolong,Patch Reef,Maydolong Cove,,Samar Island,0,0,PHL
9941,Asia,Southeast Asia,Philippines,Eastern Samar,11.63333,125.48333,Borongan,Fringing,Andis Island,,Samar Island,0,0,PHL
9942,Asia,Southeast Asia,Philippines,Eastern Samar,11.6,125.43333,Borongan,Patch Reef,Candamat Reef,,Samar Island,0,0,PHL
9917,Asia,Southeast Asia,Philippines,Eastern Samar,10.91667,125.83333,Leyte Gulf,Fringing,Cagdulom Island ( Candulo ),,Samar Island,0,0,PHL
9943,Asia,Southeast Asia,Philippines,Eastern Samar,12.11667,125.45,Eastern Samar,Fringing,Oras Bay,,Samar Island,0,0,PHL
9944,Asia,Southeast Asia,Philippines,Eastern Samar,12.06667,125.56667,Oras Bay,Fringing,Sta. Monica,,Samar Island,0,0,PHL
9945,Asia,Southeast Asia,Philippines,Eastern Samar,12.06667,125.56667,Oras Bay,Fringing,Tikling Island,,Samar Island,0,0,PHL
9946,Asia,Southeast Asia,Philippines,Eastern Samar,12.05167,125.58667,Oras Bay,Fringing,Hilaba-an Island,,Samar Island,0,0,PHL
9947,Asia,Southeast Asia,Philippines,Eastern Samar,12.08833,125.58217,Oras Bay,Fringing,Luctaban Island,,Samar Island,0,0,PHL
10503,Asia,Southeast Asia,Philippines,Guimaras,10.41667,122.5,Guimaras Island,Fringing,Taklong Island NMR,,,0,0,PHL
10498,Asia,Southeast Asia,Philippines,Guimaras,10.41667,122.50417,Tandog Island,Fringing,Nabinbinan,,,0,0,PHL
10499,Asia,Southeast Asia,Philippines,Guimaras,10.41667,122.49583,Tandog Island,Fringing,Bantigue Islet,,,0,0,PHL
10500,Asia,Southeast Asia,Philippines,Guimaras,10.4,122.5075,Taklong Island,Fringing,Kalirohan,,,0,0,PHL
10501,Asia,Southeast Asia,Philippines,Guimaras,10.4,122.505,Taklong Island,Fringing,Calaparan,,,0,0,PHL
10502,Asia,Southeast Asia,Philippines,Guimaras,10.4,122.5125,Taklong Island,Fringing,Talisay,,,0,0,PHL
951,Asia,Southeast Asia,Philippines,Guimaras,10.34167,122.595,Unisan Islets,Fringing,Unisan Island,,"Guimaras, Panay",0,0,PHL
969,Asia,Southeast Asia,Philippines,Guimaras,10.36667,122.65,Guimaras Island,Fringing,Guiwanon Island ( Guiuanon ),,"Guimaras, Panay",0,0,PHL
968,Asia,Southeast Asia,Philippines,Guimaras,10.61667,122.56667,Guimaras Island,Fringing,Singkalan,,"Guimaras, Panay",0,0,PHL
952,Asia,Southeast Asia,Philippines,Guimaras,10.38333,122.6,Guimaras Island,Fringing,Panubulon Island ( Panobolon ),,"Guimaras, Panay",0,0,PHL
953,Asia,Southeast Asia,Philippines,Guimaras,10.41667,122.575,Guimaras Island,Fringing,Calabagnon Point,,"Guimaras, Panay",0,0,PHL
954,Asia,Southeast Asia,Philippines,Guimaras,10.41667,122.65,Guimaras Island,Fringing,Nauai Island ( Nau-way  ),,"Guimaras, Panay",0,0,PHL
955,Asia,Southeast Asia,Philippines,Guimaras,10.44333,122.63667,Guimaras Island,Fringing,Nalibas Island,,"Guimaras, Panay",0,0,PHL
956,Asia,Southeast Asia,Philippines,Guimaras,10.4,122.63333,Guimaras Island,Fringing,Kamangkulan Island,,"Guimaras, Panay",0,0,PHL
957,Asia,Southeast Asia,Philippines,Guimaras,10.46667,122.66667,Guimaras Island,Fringing,Ususan Island ( Susan ),,"Guimaras, Panay",0,0,PHL
958,Asia,Southeast Asia,Philippines,Guimaras,10.46667,122.7,Guimaras Island,Fringing,Inampulugan Island ( Inampologan ),,"Guimaras, Panay",0,0,PHL
959,Asia,Southeast Asia,Philippines,Guimaras,10.48333,122.70833,Guimaras Island,Fringing,Natunga Island,,"Guimaras, Panay",0,0,PHL
960,Asia,Southeast Asia,Philippines,Guimaras,10.50833,122.71667,Guimaras Island,Fringing,Nadulao Island,,"Guimaras, Panay",0,0,PHL
961,Asia,Southeast Asia,Philippines,Guimaras,10.35,122.55,Guimaras Island,Fringing,Burisan Island,,"Guimaras, Panay",0,0,PHL
962,Asia,Southeast Asia,Philippines,Guimaras,10.35,122.55,Tandog Island,Fringing,Binabaywan Island,,"Guimaras, Panay",0,0,PHL
963,Asia,Southeast Asia,Philippines,Guimaras,10.51667,122.5,Guimaras Island,Fringing,Tandog Island,,"Guimaras, Panay",0,0,PHL
964,Asia,Southeast Asia,Philippines,Guimaras,10.48333,122.47,Taklong Island,Fringing,Larusan,,"Guimaras, Panay",0,0,PHL
965,Asia,Southeast Asia,Philippines,Guimaras,10.53333,122.5,Guimaras Island,Fringing,Igang Bay,,"Guimaras, Panay",0,0,PHL
966,Asia,Southeast Asia,Philippines,Guimaras,10.53333,122.51667,Guimaras Island,Fringing,Santa Ana Bay,,"Guimaras, Panay",0,0,PHL
967,Asia,Southeast Asia,Philippines,Guimaras,10.61667,122.56667,Guimaras Island,Fringing,Espinosa,,"Guimaras, Panay",0,0,PHL
1056,Asia,Southeast Asia,Philippines,Guimaras,10.33333,122.6,Guimaras Island,Fringing,Malingin Island,,"Guimaras, Panay",0,0,PHL
8053,Asia,Southeast Asia,Philippines,Guimaras,10.45,122.5,Guimaras Island,Fringing,Guimaras Island,,"Guimaras, Panay",0,0,PHL
9597,Asia,Southeast Asia,Philippines,Guimaras,10.43333,122.65,Guimaras Island,Fringing,Nagarao Island,,Panay Island,0,0,PHL
9598,Asia,Southeast Asia,Philippines,Guimaras,10.38333,122.6,Guimaras Island,Fringing,Yeto Island,,Panay Island,0,0,PHL
9599,Asia,Southeast Asia,Philippines,Guimaras,10.61667,122.56667,Guimaras Island,Fringing,Boyu,,Panay Island,0,0,PHL
9600,Asia,Southeast Asia,Philippines,Guimaras,10.61667,122.56667,Guimaras Island,Fringing,Morubuan,,,0,0,PHL
9601,Asia,Southeast Asia,Philippines,Guimaras,10.5455,122.516,Guimaras Island,Fringing,Ave Maria Island,,,0,0,PHL
9602,Asia,Southeast Asia,Philippines,Guimaras,10.51367,122.493,Igang Bay,Fringing,Pandaraonan,,,0,0,PHL
9603,Asia,Southeast Asia,Philippines,Guimaras,10.4,122.5,Guimaras Island,Fringing,Taklong Island,,,0,0,PHL
9604,Asia,Southeast Asia,Philippines,Guimaras,10.55,122.67883,Guimaras Island,Fringing,Sebaste,,,0,0,PHL
9605,Asia,Southeast Asia,Philippines,Guimaras,10.40917,122.50917,Taklong Island,Fringing,Takic,,,0,0,PHL
9808,Asia,Southeast Asia,Philippines,Guimaras,10.54167,122.69033,Guimaras Island,Fringing,Igcauayan,,Panay Island,0,0,PHL
9807,Asia,Southeast Asia,Philippines,Guimaras,10.52517,122.68333,Guimaras Island,Fringing,Sebario,,Panay Island,0,0,PHL
9793,Asia,Southeast Asia,Philippines,Guimaras,10.5685,122.50683,Guimaras Island,Fringing,Sinapsapan,,Panay Island,0,0,PHL
9794,Asia,Southeast Asia,Philippines,Guimaras,10.548,122.51833,Santa Ana Bay,Fringing,Lawi,,Panay Island,0,0,PHL
9795,Asia,Southeast Asia,Philippines,Guimaras,10.532,122.5115,Igang Bay,Fringing,Nueva Valencia,,Panay Island,0,0,PHL
9806,Asia,Southeast Asia,Philippines,Guimaras,10.48867,122.672,Guimaras Island,Fringing,Bubog,,Panay Island,0,0,PHL
9796,Asia,Southeast Asia,Philippines,Guimaras,10.5,122.4725,Guimaras Island,Fringing,Dolores,,Panay Island,0,0,PHL
9797,Asia,Southeast Asia,Philippines,Guimaras,10.4645,122.4885,Guimaras Island,Fringing,Lucmayan,,Panay Island,0,0,PHL
9798,Asia,Southeast Asia,Philippines,Guimaras,10.442,122.50683,Guimaras Island,Fringing,San Roque,,Panay Island,0,0,PHL
9799,Asia,Southeast Asia,Philippines,Guimaras,10.573,122.53433,Guimaras Island,Fringing,La Paz,,Panay Island,0,0,PHL
9800,Asia,Southeast Asia,Philippines,Guimaras,10.40867,122.05733,Guimaras Island,Fringing,Calabagnon,,Panay Island,0,0,PHL
9801,Asia,Southeast Asia,Philippines,Guimaras,10.42,122.56883,Guimaras Island,Fringing,Canhawan,,Panay Island,0,0,PHL
9802,Asia,Southeast Asia,Philippines,Guimaras,10.442,122.578,Guimaras Island,Fringing,Igdarapdap,,Panay Island,0,0,PHL
9805,Asia,Southeast Asia,Philippines,Guimaras,10.468,122.6605,Guimaras Island,Fringing,Sabang,,Panay Island,0,0,PHL
9803,Asia,Southeast Asia,Philippines,Guimaras,10.42917,122.63067,Guimaras Island,Fringing,Alegria,,Panay Island,0,0,PHL
9804,Asia,Southeast Asia,Philippines,Guimaras,10.436,122.6445,Guimaras Island,Fringing,San Isidro,,Panay Island,0,0,PHL
4071,Asia,Southeast Asia,Philippines,Ilocos Sur,17.36667,120.45,Sta. Maria,Fringing,Nalvo,,Luzon,0,0,PHL
971,Asia,Southeast Asia,Philippines,Iloilo,11.25,123.21667,Iloilo,Fringing,Malangabang Island,,Panay Island,0,0,PHL
972,Asia,Southeast Asia,Philippines,Iloilo,11.58333,123.33333,Iloilo,Fringing,Gigante Island (South),,Panay Island,0,0,PHL
973,Asia,Southeast Asia,Philippines,Iloilo,11.58333,123.28333,Iloilo,Fringing,Balbagon Island,,Panay Island,0,0,PHL
974,Asia,Southeast Asia,Philippines,Iloilo,11.41667,123.35,Gigante Island,Fringing,Gigante Island (North),,Panay Island,0,0,PHL
330,Asia,Southeast Asia,Philippines,Iloilo,11.45,123.25,Iloilo,Fringing,Sicogon Island,31,Panay Island,0,0,PHL
970,Asia,Southeast Asia,Philippines,Iloilo,11.21667,123.2,Iloilo,Fringing,Agho Island,,Panay Island,0,0,PHL
975,Asia,Southeast Asia,Philippines,Iloilo,11.46667,123.16667,Iloilo,Fringing,Longuinot Island,,Panay Island,0,0,PHL
976,Asia,Southeast Asia,Philippines,Iloilo,11.48333,123.21667,Iloilo,Fringing,Calagnaan Island,,Panay Island,0,0,PHL
977,Asia,Southeast Asia,Philippines,Iloilo,11.43333,123.16667,Iloilo,Fringing,Bayas Island,,Panay Island,0,0,PHL
978,Asia,Southeast Asia,Philippines,Iloilo,11.38333,123.16667,Iloilo,Fringing,Magalubi Island,,Panay Island,0,0,PHL
979,Asia,Southeast Asia,Philippines,Iloilo,11.17,123.18333,Iloilo,Fringing,Bocot Island,,Panay Island,0,0,PHL
980,Asia,Southeast Asia,Philippines,Iloilo,11.15333,123.17,Iloilo,Fringing,Magaisi Island,,Panay Island,0,0,PHL
981,Asia,Southeast Asia,Philippines,Iloilo,11.28333,123.16667,Iloilo,Fringing,Pan de Azucar Island,,Panay Island,0,0,PHL
982,Asia,Southeast Asia,Philippines,Iloilo,11.25833,123.175,Iloilo,Fringing,Sombrero Island,,Panay Island,0,0,PHL
983,Asia,Southeast Asia,Philippines,Iloilo,11.23333,123.15,Iloilo,Fringing,Botlog Island,,Panay Island,0,0,PHL
984,Asia,Southeast Asia,Philippines,Iloilo,11.23333,123.18333,Iloilo,Fringing,Tago Island,,Panay Island,0,0,PHL
985,Asia,Southeast Asia,Philippines,Iloilo,11.2,123.16667,Iloilo,Fringing,Igbon Island,,Panay Island,0,0,PHL
986,Asia,Southeast Asia,Philippines,Iloilo,11.175,123.155,Iloilo,Fringing,Bulubadiagan Island,,Panay Isalnd,0,0,PHL
987,Asia,Southeast Asia,Philippines,Iloilo,11.13333,123.11667,Iloilo,Fringing,Tagubanhan Island,,Panay Island,0,0,PHL
12344,Asia,Southeast Asia,Philippines,Isabela,17.38333,122.31667,,Fringing,Divilacan Bay,,Luzon,0,0,PHL
12345,Asia,Southeast Asia,Philippines,Isabela,17.25,122.46667,,Fringing,Honeymoon Island,,Luzon,0,0,PHL
12346,Asia,Southeast Asia,Philippines,Isabela,17.13333,122.51667,Palanan Bay,Fringing,Palanan Point,,Luzon,0,0,PHL
12347,Asia,Southeast Asia,Philippines,Isabela,17.05,122.51667,,Fringing,Disumangit Island,,Luzon,0,0,PHL
12348,Asia,Southeast Asia,Philippines,Isabela,17,122.51667,,Fringing,Diguyo Island,,Luzon,0,0,PHL
12349,Asia,Southeast Asia,Philippines,Isabela,17.28333,122.43333,,Fringing,Isabela,,Luzon,0,0,PHL
12350,Asia,Southeast Asia,Philippines,Isabela,17.16667,122.45,,Fringing,Palanan Bay,,Luzon,0,0,PHL
3913,Asia,Southeast Asia,Philippines,La Union,16.61667,120.3,Lingayen Gulf,Non-reef coral community,Poro Point,,,0,1,PHL
3914,Asia,Southeast Asia,Philippines,La Union,16.65,120.25,Lingayen Gulf,Non-reef coral community,Fagg Reef,,,0,0,PHL
3961,Asia,Southeast Asia,Philippines,La Union,16.58333,120.31667,Lingayen Gulf,,La Union,,,0,1,PHL
3916,Asia,Southeast Asia,Philippines,La Union,16.58333,120.28333,Lingayen Gulf,Fringing,Research Reef,,,0,0,PHL
3917,Asia,Southeast Asia,Philippines,La Union,16.6,120.28333,Lingayen Gulf,Fringing,Tamyo Reef,28,,0,0,PHL
12446,Asia,Southeast Asia,Philippines,Lanao del Norte,8.20267,124.0375,Iligan Bay,Fringing,Binuni  Point ( Binoni ),,Mindanao,0,0,PHL
12437,Asia,Southeast Asia,Philippines,Lanao del Norte,8.66667,123.98333,Iligan Bay,Fringing,Maigo Reef,7,Mindanao,0,0,PHL
12445,Asia,Southeast Asia,Philippines,Lanao del Norte,8.19617,124.101,Iligan Bay,Fringing,Tacub,,Mindanao,0,0,PHL
10504,Asia,Southeast Asia,Philippines,Leyte,11.4245,124.8215,Carigara Bay,Fringing,Calangawan,,,0,0,PHL
10505,Asia,Southeast Asia,Philippines,Leyte,11.4075,124.80567,Carigara Bay,Fringing,Bacong,,,0,0,PHL
10506,Asia,Southeast Asia,Philippines,Leyte,11.42033,124.53617,Carigara Bay,Fringing,Talairan,,,0,0,PHL
9894,Asia,Southeast Asia,Philippines,Leyte,11.35,124.65,Leyte,Fringing,Carigara Bay,,Leyte Island,0,0,PHL
9895,Asia,Southeast Asia,Philippines,Leyte,11.33333,124.75,Carigara Bay,Fringing,Balud,,Leyte Island,0,0,PHL
9896,Asia,Southeast Asia,Philippines,Leyte,11.28333,124.63333,Carigara Bay,Fringing,Culasian Point,,Leyte Island,0,0,PHL
11182,Asia,Southeast Asia,Philippines,Leyte,11.13333,125.05,San Pedro Bay,Shoal,Palo Reef ( Binagolan ),,,0,0,PHL
9985,Asia,Southeast Asia,Philippines,Leyte,11.21667,125.05,San Pedro Bay,Fringing,Diyo Islet ( Dio ),,Leyte Island,0,0,PHL
9986,Asia,Southeast Asia,Philippines,Leyte,11.15833,125.09167,San Pedro Bay,Patch Reef,Palo,,Leyte Island,0,0,PHL
12810,Asia,Southeast Asia,Philippines,Leyte,10.3,125.26667,Sothern Leyte,Non-reef coral community,Mahalo,,Visayas,0,0,PHL
9897,Asia,Southeast Asia,Philippines,Leyte,10.51667,124.65,Leyte,Fringing,Cuatro Islands,,Leyte Island,0,0,PHL
9898,Asia,Southeast Asia,Philippines,Leyte,10.46667,124.71667,Cuatro Islands,Fringing,Apid Island ( Apit ),,Leyte Island,0,0,PHL
9899,Asia,Southeast Asia,Philippines,Leyte,10.46667,124.66667,Cuatro Islands,Fringing,Mahaba Island,,Leyte Island,0,0,PHL
9900,Asia,Southeast Asia,Philippines,Leyte,10.5,124.66667,Cuatro Islands,Fringing,Himokilan Island ( Himuquitan ),,Leyte Island,0,0,PHL
9901,Asia,Southeast Asia,Philippines,Leyte,10.55,124.66667,Cuatro Islands,Fringing,Digyo Island ( Daquio ),,Leyte Island,0,0,PHL
9902,Asia,Southeast Asia,Philippines,Leyte,10.55,124.76667,Leyte,Fringing,Plaridel,,Leyte Island,0,0,PHL
9903,Asia,Southeast Asia,Philippines,Leyte,10.91667,124.6,Ormoc Bay,Patch Reef,Ormoc Bay,,Leyte Island,0,0,PHL
9904,Asia,Southeast Asia,Philippines,Leyte,10.93333,124.65,Ormoc Bay,Patch Reef,Macabug,,Leyte Island,0,0,PHL
10012,Asia,Southeast Asia,Philippines,Leyte,10.85833,124.71667,Ormoc Bay,Fringing,Damula-an,,Leyte Island,0,0,PHL
10026,Asia,Southeast Asia,Philippines,Leyte,10.61667,124.81667,Leyte,Fringing,Jaena,,Leyte Island,0,0,PHL
10027,Asia,Southeast Asia,Philippines,Leyte,10.61667,124.78333,Leyte,Fringing,Punta,,Leyte Island,0,0,PHL
10028,Asia,Southeast Asia,Philippines,Leyte,10.46667,124.7,Leyte,Fringing,Amogotada Point,,Leyte Island,0,0,PHL
10029,Asia,Southeast Asia,Philippines,Leyte,10.4,124.73333,Leyte,Fringing,Doos,,Leyte Island,0,0,PHL
11094,Asia,Southeast Asia,Philippines,Leyte,10.90983,124.541,Ormoc Bay,Fringing,Calunangan,,,0,0,PHL
11095,Asia,Southeast Asia,Philippines,Leyte,10.97483,124.62333,Ormoc Bay,Fringing,Panalian,,,0,0,PHL
11096,Asia,Southeast Asia,Philippines,Leyte,10.97483,124.62333,Ormoc Bay,Fringing,Tinag-an,,,0,0,PHL
11097,Asia,Southeast Asia,Philippines,Leyte,10.90983,124.541,Ormoc Bay,Fringing,Can-unzo,,,0,0,PHL
12265,Asia,Southeast Asia,Philippines,Leyte,10.52033,124.7555,Leyte,Fringing,Conalum,,,0,0,PHL
12260,Asia,Southeast Asia,Philippines,Leyte,10.51433,124.7535,Leyte,Fringing,Bitaog,,,0,0,PHL
12261,Asia,Southeast Asia,Philippines,Leyte,10.51433,124.7535,Leyte,Fringing,Dila-Dila,,,0,0,PHL
12262,Asia,Southeast Asia,Philippines,Leyte,10.51433,124.7535,Leyte,Fringing,Belazon,,,0,0,PHL
12263,Asia,Southeast Asia,Philippines,Leyte,10.0665,124.7655,Leyte,Fringing,Tahud,,,0,0,PHL
12258,Asia,Southeast Asia,Philippines,Leyte,10.509,124.752,Leyte,Fringing,Maljo,,,0,0,PHL
12259,Asia,Southeast Asia,Philippines,Leyte,10.51433,124.7535,Leyte,Fringing,Esperanza,,,0,0,PHL
12264,Asia,Southeast Asia,Philippines,Leyte,10.0665,124.7655,Leyte,Fringing,Dumana,,,0,0,PHL
1104,Asia,Southeast Asia,Philippines,Marinduque,13.55,122,Marinduque Island,Fringing,Santa Cruz Point ( Sta. Cruz Point ),,Marinduque,0,0,PHL
1105,Asia,Southeast Asia,Philippines,Marinduque,13.28333,122.1,Marinduque Island,Fringing,Torrijos Bay,,Marinduque,0,0,PHL
1106,Asia,Southeast Asia,Philippines,Marinduque,13.16667,121.96667,Marinduque Island,Fringing,Talisay Bay,,Marinduque,0,0,PHL
4105,Asia,Southeast Asia,Philippines,Marinduque,13.48333,121.81333,Quezon,Fringing,Lipata Point,,Marinduque,0,0,PHL
862,Asia,Southeast Asia,Philippines,Marinduque,13.18333,121.91667,Marinduque Island,Fringing,Hacupan Island,,Marinduque,0,0,PHL
863,Asia,Southeast Asia,Philippines,Marinduque,13.55,121.98333,Marinduque Island,Fringing,Banot Island,,"Marinduque, Luzon",0,0,PHL
1103,Asia,Southeast Asia,Philippines,Marinduque,13.55,121.86667,Marinduque Island,Fringing,Kasili Point,,Marinduque,0,0,PHL
11111,Asia,Southeast Asia,Philippines,Masbate,13.13333,122.86667,Ragay Gulf,Fringing,Templo Island,,,0,0,PHL
12327,Asia,Southeast Asia,Philippines,Masbate,12.44017,123.20533,Masbate Island,Patch Reef,Gato Island,,Visayas,0,0,PHL
12328,Asia,Southeast Asia,Philippines,Masbate,12.54083,123.37817,Masbate Island,Patch Reef,Colorado Point,,Visayas,0,0,PHL
12330,Asia,Southeast Asia,Philippines,Masbate,12.38333,123.65,Masbate Island,Fringing/Patch Reef,Masbate,,Visayas,0,0,PHL
12323,Asia,Southeast Asia,Philippines,Masbate,12.40383,123.58733,Masbate Island,Patch Reef,Bolo,,Visayas,0,0,PHL
12324,Asia,Southeast Asia,Philippines,Masbate,12.27667,123.22,Burias Island,Patch Reef,Tumalaytay Island,,Visayas,0,0,PHL
12325,Asia,Southeast Asia,Philippines,Masbate,12.4,123.83167,Masbate Island,Patch Reef,Benet Reef,,Visayas,0,0,PHL
12326,Asia,Southeast Asia,Philippines,Masbate,12.45483,123.562,Masbate Island,Patch Reef,Gumahang,,Visayas,0,0,PHL
12329,Asia,Southeast Asia,Philippines,Masbate,12.53333,123.345,Masbate Island,Patch Reef,Aroroy,,Visayas,0,0,PHL
11121,Asia,Southeast Asia,Philippines,Masbate,13.11667,122.88333,Ragay Gulf,,Sombrero Islets,,,0,0,PHL
11122,Asia,Southeast Asia,Philippines,Masbate,13.15,122.93333,Ragay Gulf,,Tinalisayan Islets,,,0,0,PHL
11123,Asia,Southeast Asia,Philippines,Masbate,13.16667,122.93333,Ragay Gulf,,Tanguingui Islet,,,0,0,PHL
11124,Asia,Southeast Asia,Philippines,Masbate,13.1,122.93333,Ragay Gulf,,Busin Island,,,0,0,PHL
11125,Asia,Southeast Asia,Philippines,Masbate,13.11667,122.86667,Ragay Gulf,,Arena Islet,,,0,0,PHL
11110,Asia,Southeast Asia,Philippines,Masbate,13.21667,123.05,Ragay Gulf,Fringing,Anima Sola Islet,,,0,0,PHL
3956,Asia,Southeast Asia,Philippines,Mindoro Occidental,12.33333,121.05,San Jose,Patch Reef,Manadi Islet,,,0,1,PHL
8978,Asia,Southeast Asia,Philippines,Mindoro Occidental,13.16667,120.6,Mamburao,Patch Reef,Mamburao Reef,,,0,0,PHL
8979,Asia,Southeast Asia,Philippines,Mindoro Occidental,13.45,120.3,Mindoro,Fringing,Palauan Bay,,,0,0,PHL
8980,Asia,Southeast Asia,Philippines,Mindoro Occidental,13.23333,120.51667,Mindoro,Fringing,Tubili Point,,,0,0,PHL
7682,Asia,Southeast Asia,Philippines,Mindoro Occidental,13.65,120.28333,Mindoro NW,Fringing/Shoal,Lubang Islands,,,0,0,PHL
7683,Asia,Southeast Asia,Philippines,Mindoro Occidental,13.7,120.15,Lubang Islands,Fringing/Shoal,Lubang Island,,,0,0,PHL
7684,Asia,Southeast Asia,Philippines,Mindoro Occidental,13.88333,120.03333,Lubang Islands,Fringing,Cabra Island,,,0,0,PHL
7685,Asia,Southeast Asia,Philippines,Mindoro Occidental,13.8,120.3,Lubang Islands,Fringing,Ambil Island,,,0,0,PHL
7686,Asia,Southeast Asia,Philippines,Mindoro Occidental,13.78333,120.31667,Ambil Island,Fringing,Antucao Point,,,0,0,PHL
7687,Asia,Southeast Asia,Philippines,Mindoro Occidental,13.78333,120.33333,Ambil Island,Shoal,Colasi Point,,,0,0,PHL
7688,Asia,Southeast Asia,Philippines,Mindoro Occidental,13.8,120.33333,Ambil Island,Shoal,Tambo Point,,,0,0,PHL
7689,Asia,Southeast Asia,Philippines,Mindoro Occidental,13.83333,120.33333,Lubang Islands,Fringing,Mandaui Island,,,0,0,PHL
7690,Asia,Southeast Asia,Philippines,Mindoro Occidental,13.88333,120.35,Lubang Islands,Shoal,Malavatuan Island,,,0,0,PHL
7691,Asia,Southeast Asia,Philippines,Mindoro Occidental,13.8,120.18333,Lubang Islands,Shoal,Afuera Shoal,18.3,,0,0,PHL
8951,Asia,Southeast Asia,Philippines,Mindoro Occidental,12.83333,120.76667,Sablayan,Fringing,Sablayan Point,,,0,0,PHL
